id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,additional image links,shipping weight
815b5ff6-4a5d-e4be-4d98-13ada8e77509,https://www.natole.store/product-page/%D1%82%D1%80%D1%96%D1%81%D0%BA%D0%B0-%D1%81%D0%BE%D0%BB-%D1%81%D1%83%D1%88?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Тріска сол-суш 500грам,instock,"<p>Сушена тріска – не поступається іншим видам закусок з риби чи морепродуктів. Сушена і просолена спинка тріски, це звичайна тріска, яка солиться і обробляється сушінням. Сушене філе тріски - ласощі гурманів, так як у цій рибці майже немає кісток. Рибні ласощі мають приємний, злегка золотистий колір.</p>",https://static.wixstatic.com/media/145cef_a061f6e46917405c8a7756ed1476d7d3~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,322,322,Natole store,815b5ff6-4a5d-e4be-4d98-13ada8e77509,true,new,,,,,,
d3d35aa1-c525-281c-f9b7-a5bda53e584b,https://www.natole.store/product-page/%D1%82%D1%83%D0%BD%D0%B5%D1%86%D1%8C-1-%D1%81%D0%BE%D1%80%D1%82?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Тунець - 1 сорт  500г,instock,"<p>Філе тунця солоно-сушене </p><p>Ідеальна закуска до пива без кісточок та шкіри</p><p></p><p>Ніжне філе ,вищого ґатунку , прийде до смаку майже усім цінувачам рибних снеків </p><p></p>",https://static.wixstatic.com/media/145cef_10b5463cdfba49c4a9e99641e31e9f00~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,348,348,Natole store,d3d35aa1-c525-281c-f9b7-a5bda53e584b,true,new,,,,,,
120b4bed-fad1-2c21-5d0e-621be872633e,https://www.natole.store/product-page/%D1%82%D1%83%D0%BD%D0%B5%D1%86%D1%8C-2-%D1%81%D0%BE%D1%80%D1%82?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Тунець - 2 сорт,instock,"<p>Філе тунця 2-ґатунок </p><p></p><p>Якщо філе тунця першого ґатунку виготовляється виключно з великих шматків філе , то другий ґатунок виготовляють з фаршу що дозволяє не лише зменшити її вартість але й зробити цей снек неймовірно ніжним</p>",https://static.wixstatic.com/media/145cef_0529004dcfe849eabb58c1137b77bc19~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,559,559,Natole store,120b4bed-fad1-2c21-5d0e-621be872633e,true,new,,,1.00 kg,1.00 kg,,
2e0fab87-1b14-91a9-d513-99709f699a77,https://www.natole.store/product-page/%D1%82%D1%83%D0%BD%D0%B5%D1%86%D1%8C-%D0%B7-%D0%BF%D0%B5%D1%80%D1%86%D0%B5%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Тунець з перцем 500 грам,instock,,https://static.wixstatic.com/media/145cef_bd7b9f50955f40b5ae196c3b92a5a5aa~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,348,348,Natole store,2e0fab87-1b14-91a9-d513-99709f699a77,true,new,,,,,,
55037fa1-4ee3-d810-f202-480cdb79361a,https://www.natole.store/product-page/%D1%87%D0%B8%D0%BB%D1%96-%D0%BA%D0%B0%D0%BB%D1%8C%D0%BC%D0%B0%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чилі кальмар 500грам,instock,"<p>Перуанський кальмар ЧИЛІ-це солоно-сушене філе кальмара з солодко-солоним смаком і неймовірною пікантністю перцю Чилі . Арахісове масло робить цей морепродукт більш оригінальним і пікантним. Свіжий кальмар спершу замочується в маслі, а потім висушується певний час, до додання необхідних смакових якостей одного з найсмачніших солоно-сушених снеків.</p>",https://static.wixstatic.com/media/145cef_5516cf035b6545168cfb1f1245515dbc~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,407,407,Natole store,55037fa1-4ee3-d810-f202-480cdb79361a,true,new,,,,,,
b0967b37-8081-9530-f4d9-3d0fe92015b8,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D0%B1%D0%B5%D0%BA%D0%BE%D0%BD?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс бекон,instock,"<p>Арахіс смажений зі смаком бекону</p><p>не лише ідеальне доповнення до пінного , але і  чудова самостійна закуска.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс смажений зі смаком бекону за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_e123729563bc41038171b0c80949a3ee~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,198,198,Natole store,b0967b37-8081-9530-f4d9-3d0fe92015b8,true,new,,,1.00 kg,1.00 kg,,
57bc302b-7298-65fa-295e-f6b44fea32ac,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D0%B2%D0%B0%D1%81%D0%B0%D0%B1%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс васабі,instock,"<p>Арахіс зі смаком вассабі - ідеальний варіант для цінувачей гостренького та поживного!</p><p>Смачний та засмажений арахіс з пікантним вассабі вартий вашої уваги</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс вассабі за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_ef149e81b5354d79acc614194161e1ca~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,198,198,Natole store,57bc302b-7298-65fa-295e-f6b44fea32ac,true,new,,,1.00 kg,1.00 kg,,
a22ca4e6-dcc8-2e81-c032-53a7354b2476,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D0%B8%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс сир,instock,"<p>Арахіс смажений зі смаком сиру </p><p>не лише ідеальне доповнення до пінного , але і  чудова самостійна закуска.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс смажений зі смаком сиру за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_3cc1357166f84a8e96759b09fe71c07c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,198,198,Natole store,a22ca4e6-dcc8-2e81-c032-53a7354b2476,true,new,,,1.00 kg,1.00 kg,,
d9a10fd4-9aa0-58d9-14fc-0e8a493f0fe3,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D0%BE%D0%BB%D0%BE%D0%BD%D0%B8%D0%B9?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс солоний,instock,"<p>Арахіс – це смачний горіх, але ще смачніше, коли він обсмажений і солоний. Такі ласощі оцінять справжні гурмани.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс смажений солоний за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_29a392dda8f5415abcc9f7efe0b6454c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,198,198,Natole store,d9a10fd4-9aa0-58d9-14fc-0e8a493f0fe3,true,new,,,1.00 kg,1.00 kg,,
ee1a8aee-8765-c306-6711-7bd07efbd165,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D1%85%D1%96%D0%B4%D0%BD%D0%B8%D0%B9?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс східний,instock,"<p>Арахіс східний – це смачний горіх,у тонесенькій , хрусткій скоринці зі смаком меду та паприки . Такі ласощі оцінять справжні гурмани.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс східний за доступною ціною. Ми пропонуємо тільки якісні снеки , доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_1a383421c847470f974ccd38645227cc~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,218,218,Natole store,ee1a8aee-8765-c306-6711-7bd07efbd165,true,new,,,1.00 kg,1.00 kg,,
60457cc1-63d0-62c3-f57e-6fb99b93cd85,https://www.natole.store/product-page/%D0%BA%D0%B5%D1%88%D1%8C%D1%8E-%D1%81%D1%96%D0%BB%D1%8C?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кешью сіль,instock,"<p>Смажено-солоний кеш’ю виділяється приємним смаком, ароматом, і здатний принести масу користі організму. У складі цих горіхів міститься маса корисних поживних речовин, які допомагають поліпшити самопочуття і зарядити людину енергією на цілий день.</p><p></p><p>Смажений горіх дуже смачний, у нього насичений аромат – неможливо зупинитися.</p>",https://static.wixstatic.com/media/145cef_bf8b2c4aed044d36934c1bce2e234c14~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,592,592,Natole store,60457cc1-63d0-62c3-f57e-6fb99b93cd85,true,new,,,1.00 kg,1.00 kg,,
be4335dc-0d0e-3cea-abbb-d8e34b62d5ba,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%B1%D0%B5%D0%BA%D0%BE%D0%BD?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі бекон,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_ec089ef6399e4f3fb93faa7184b53300~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,be4335dc-0d0e-3cea-abbb-d8e34b62d5ba,true,new,,,1.00 kg,1.00 kg,,
b60fda79-dcba-2059-f36c-d4c6d8a359cb,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%B2%D0%B0%D1%81%D0%B0%D0%B1%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі васабі,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_6092aab96eff40e4b6bce7aa5cd4d0e6~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,b60fda79-dcba-2059-f36c-d4c6d8a359cb,true,new,,,1.00 kg,1.00 kg,,
8686a458-8283-df0b-2d7b-5d9141da707e,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%BA%D1%80%D0%B0%D0%B1?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі краб,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_8d2d958b44eb4ba0a4ca35aa9510055c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,8686a458-8283-df0b-2d7b-5d9141da707e,true,new,,,1.00 kg,1.00 kg,,
eec18442-190a-cd5b-326e-081d92dfefe9,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D1%81%D0%B8%D1%80?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі сир,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_614988d547a94ea3a00f6a253ac48974~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,eec18442-190a-cd5b-326e-081d92dfefe9,true,new,,,1.00 kg,1.00 kg,,
62a154a3-223a-f2c7-beb5-9b9c74869bab,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D1%81%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі сметана,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_312412c41954447382ffef5ced7e5f1c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,150,150,Natole store,62a154a3-223a-f2c7-beb5-9b9c74869bab,true,new,,,1.00 kg,1.00 kg,,
